review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season,cleaned_text,char_count,word_count,avg_word_length,exclamation_count,question_count,caps_ratio,positive_word_count,negative_word_count,textblob_polarity,textblob_subjectivity,review_hour,review_dayofweek,review_month,is_weekend
R003298,P0184,Jacket,Fashion,5,Absolutely love this jacket! super comfortable. Highly recommend! Bought this for my spouse.,2025-01-10 14:32:46.756578,True,6,13,positive,1,True,absolutely love jacket ! super comfortable . highly recommend ! bought spouse .,92,13,6.153846153846154,2,0,0.03260869565217391,1,0,0.38958333333333334,0.6516666666666666,14,4,1,0
R003299,P0187,Bike,Sports & Outdoors,3,Acceptable bike. okay for casual use. Could be better. Bought this for my spouse.,2025-06-22 14:32:46.756578,True,5,14,neutral,6,False,acceptable bike . okay casual use . could better . bought spouse .,81,14,4.857142857142857,0,0,0.037037037037037035,0,0,0.16666666666666663,0.6222222222222222,14,6,6,1
R003300,P0935,Humidifier,Health & Household,3,functional but basic. It's a decent humidifier for the price.,2024-03-04 14:32:46.756578,False,0,10,neutral,3,False,functional basic . decent humidifier price .,61,10,5.2,0,0,0.01639344262295082,0,0,0.08333333333333333,0.3958333333333333,14,0,3,0
R003302,P0190,Biography,Books,5,Fantastic purchase. fast shipping. Excellent value for money. Bought this for my spouse.,2023-11-23 14:32:46.756578,True,2,13,positive,11,True,fantastic purchase . fast shipping . excellent value money . bought spouse .,88,13,5.846153846153846,0,0,0.03409090909090909,2,0,0.5333333333333333,0.8333333333333334,14,3,11,0
R003303,P0241,Novel,Books,4,Fantastic purchase. incredible value. Excellent value for money. Been using it for a month now.,2025-04-16 14:32:46.756578,False,7,15,positive,4,False,fantastic purchase . incredible value . excellent value money . using month .,95,15,5.4,0,0,0.031578947368421054,3,0,0.7666666666666666,0.9333333333333332,14,2,4,0
R003304,P0120,Tent,Sports & Outdoors,5,Best tent I've ever purchased. fast shipping. Worth every penny.,2023-10-30 14:32:46.756578,True,8,10,positive,10,False,best tent ever purchased . fast shipping . worth every penny .,64,10,5.5,0,0,0.046875,1,0,0.5,0.3333333333333333,14,0,10,0
R003305,P0871,Perfume,Beauty & Personal Care,5,Absolutely love this perfume! great customer service. Highly recommend! Been using it for a month now.,2024-05-02 14:32:46.756578,True,7,16,positive,5,False,absolutely love perfume ! great customer service . highly recommend ! using month .,102,16,5.4375,2,0,0.029411764705882353,2,0,0.5416666666666666,0.63,14,3,5,0
R003307,P0867,Toaster,Home & Kitchen,1,doesn't work as advertised. This toaster is a complete waste of money.,2024-04-13 14:32:46.756578,True,5,12,negative,4,False,not work_NOT as_NOT advertised . toaster complete waste money .,70,12,4.916666666666667,0,0,0.014285714285714285,0,1,-0.05,0.2,14,5,4,1
R003309,P0998,First Aid Kit,Health & Household,4,"Perfect first aid kit! very durable. Couldn't be happier. Compared to my previous one, this is better.",2024-09-23 14:32:46.756578,True,3,17,positive,9,False,"perfect first aid kit ! durable . could not be_NOT happier . compared previous one , better .",102,17,5.0588235294117645,1,0,0.029411764705882353,1,0,0.36916666666666664,0.45999999999999996,14,0,9,0
R003312,P0480,Bike,Sports & Outdoors,4,"very durable. Great bike, very satisfied with my purchase. Using it daily.",2025-07-12 14:32:46.756578,False,5,12,positive,7,False,"durable . great bike , satisfied purchase . using daily .",74,12,5.25,0,0,0.02702702702702703,1,0,0.4125,0.5125,14,5,7,1
R003313,P0406,Scale,Health & Household,5,Perfect scale! incredible value. Couldn't be happier. Bought this for my spouse.,2024-08-31 14:32:46.756578,True,3,12,positive,8,False,perfect scale ! incredible value . could not be_NOT happier . bought spouse .,80,12,5.75,1,0,0.0375,2,0,0.95,0.95,14,5,8,1
R003315,P0701,Tent,Sports & Outdoors,5,Fantastic purchase. great customer service. Excellent value for money. Using it daily.,2024-02-28 14:32:46.756578,True,3,12,positive,2,False,fantastic purchase . great customer service . excellent value money . using daily .,86,12,6.25,0,0,0.03488372093023256,3,0,0.55,0.6625,14,2,2,0
R003317,P0915,Knife Set,Home & Kitchen,5,excellent build quality. This knife set is exactly what I needed!,2023-08-18 14:32:46.756578,True,9,11,positive,8,False,excellent build quality . knife set exactly needed !,65,11,5.0,1,0,0.03076923076923077,1,0,0.65625,0.625,14,4,8,0
R003318,P0319,Lego Set,Toys & Games,4,amazing performance. This lego set is exactly what I needed!,2024-11-07 14:32:46.756578,True,6,10,positive,11,True,amazing performance . lego set exactly needed !,60,10,5.1,1,0,0.03333333333333333,1,0,0.45625000000000004,0.575,14,3,11,0
R003321,P0782,Smartphone,Electronics,2,poor customer service. This smartphone broke after just a few days.,2025-07-15 14:32:46.756578,True,8,11,negative,7,False,poor customer service . smartphone broke day .,67,11,5.181818181818182,0,0,0.014925373134328358,0,1,-0.30000000000000004,0.35,14,1,7,0
R003322,P0529,Shoes,Fashion,5,"Exceeded my expectations! excellent build quality. Would buy again. Compared to my previous one, this is better.",2024-12-08 14:32:46.756578,True,5,17,positive,12,True,"exceeded expectation ! excellent build quality . would buy . compared previous one , better .",112,17,5.647058823529412,1,0,0.026785714285714284,1,0,0.4444444444444445,0.5555555555555556,14,6,12,1
R003324,P0472,Moisturizer,Beauty & Personal Care,5,Absolutely love this moisturizer! incredible value. Highly recommend! Got this on sale.,2024-06-30 14:32:46.756578,True,6,12,positive,6,False,absolutely love moisturizer ! incredible value . highly recommend ! got sale .,87,12,6.333333333333333,2,0,0.034482758620689655,2,0,0.575,0.68,14,6,6,1
R003327,P0192,Jeans,Fashion,3,works as described. It's a decent jeans for the price. This is my second purchase.,2023-10-23 14:32:46.756578,False,2,15,neutral,10,False,work described . decent jean price . second purchase .,82,15,4.533333333333333,0,0,0.024390243902439025,0,0,0.08333333333333333,0.3333333333333333,14,0,10,0
R003340,P0632,Lego Set,Toys & Games,1,"Horrible experience. uncomfortable to use. Would not recommend. Compared to my previous one, this is better.",2024-05-30 14:32:46.756578,True,4,16,negative,5,False,"horrible experience . uncomfortable use . would not recommend . compared previous one , better .",108,16,5.8125,0,0,0.027777777777777776,0,1,-0.2916666666666667,0.6666666666666666,14,3,5,0
R003341,P0926,Watch,Fashion,3,okay for casual use. Its a decent watch for the price.,2024-10-18 14:32:46.756578,True,2,11,neutral,10,False,okay casual use . decent watch price .,54,11,4.0,0,0,0.018518518518518517,0,0,0.05555555555555552,0.6777777777777777,14,4,10,0
R003343,P0388,Tent,Sports & Outdoors,5,Best tent Iv'e ever purchased. great customer service. Worth every penny.,2024-02-19 14:32:46.756578,True,1,11,positive,2,False,best tent iv ' e ever purchased . great customer service . worth every penny .,73,11,5.7272727272727275,0,0,0.0410958904109589,2,0,0.7000000000000001,0.38333333333333336,14,0,2,0
R003346,P0871,Biography,Books,4,Best biography I've ever purchased. excellent build quality. Worth every penny.,2023-09-05 14:32:46.756578,True,5,11,positive,9,False,best biography ever purchased . excellent build quality . worth every penny .,79,11,6.2727272727272725,0,0,0.0379746835443038,2,0,0.7666666666666666,0.46666666666666673,14,1,9,0
R003349,P0392,First Aid Kit,Health & Household,3,okay for casual use. It's a decent first aid kit for the price.,2025-02-16 14:32:46.756578,True,2,13,neutral,2,False,okay casual use . decent first aid kit price .,63,13,3.923076923076923,0,0,0.015873015873015872,0,0,0.10416666666666663,0.5916666666666667,14,6,2,1
R003352,P0581,Vitamins,Health & Household,1,Wrost vitamins ever. complete waste of $$. Want my $$ back!!!!,2023-10-22 14:32:46.756578,False,6,11,negative,10,False,wrost vitamin ever . complete waste . want back ! ! ! !,62,11,4.7272727272727275,4,0,0.03225806451612903,0,1,-0.03333333333333333,0.13333333333333333,14,6,10,1
R003353,P0773,Novel,Books,4,great customer service. This novel is exactly what I needed!,2023-08-13 14:32:46.756578,True,5,10,positive,8,False,great customer service . novel exactly needed !,60,10,5.1,1,0,0.03333333333333333,1,0,0.55625,0.5,14,6,8,1
R003354,P0564,Dress,Fashion,5,"Fantastic purchase. great customer service. Excellent value for money. Compared to my previous one, this is better.",2024-01-04 14:32:46.756578,True,4,17,positive,1,True,"fantastic purchase . great customer service . excellent value money . compared previous one , better .",115,17,5.823529411764706,0,0,0.02608695652173913,3,0,0.5066666666666667,0.6633333333333333,14,3,1,0
R003355,P0601,Coffee Maker,Home & Kitchen,5,Fantastic purchase. beautiful design. Excellent value for money. Using it daily.,2024-07-18 14:32:46.756578,True,4,11,positive,7,False,fantastic purchase . beautiful design . excellent value money . using daily .,80,11,6.363636363636363,0,0,0.0375,3,0,0.5625,0.725,14,3,7,0
R003357,P0428,Jacket,Fashion,5,"Absolutely love this jacket! very durable. Highly recommend! Compared to my previous one, this is better.",2024-06-27 14:32:46.756578,True,6,16,positive,6,False,"absolutely love jacket ! durable . highly recommend ! compared previous one , better .",105,16,5.625,2,0,0.02857142857142857,1,0,0.27166666666666667,0.4213333333333333,14,3,6,0
R003358,P0461,Dress,Fashion,4,beautiful design. This dress is exactly what I needed!!!! 🔥,2024-02-16 14:32:46.756578,False,1,10,positive,2,False,beautiful design . dress exactly needed ! ! ! !,59,10,5.0,4,0,0.03389830508474576,1,0,0.73017578125,0.625,14,4,2,0
R003359,P0037,Yoga Mat,Sports & Outdoors,2,Complete disaster. false advertising. Save your money! This is my second purchase.,2023-08-19 14:32:46.756578,True,8,12,negative,8,False,complete disaster . false advertising . save money ! second purchase .,82,12,5.916666666666667,1,0,0.036585365853658534,0,0,-0.1333333333333334,0.3333333333333333,14,5,8,1
R003360,P0978,Camera,Electronics,5,Amazing quality and beautiful design. 5 stars!1! Bought this for my spouse. ⭐,2024-04-07 14:32:46.756578,False,9,13,positive,4,False,amazing quality beautiful design . 5 star ! 1 ! bought spouse .,77,13,5.0,2,0,0.025974025974025976,2,0,0.8,0.95,14,6,4,1
R003362,P0865,Novel,Books,5,Best novel I've ever purchased. excellent build quality. Worth every penny.,2024-06-01 14:32:46.756578,True,4,11,positive,6,False,best novel ever purchased . excellent build quality . worth every penny .,75,11,5.909090909090909,0,0,0.04,2,0,0.7666666666666666,0.46666666666666673,14,5,6,1
R003363,P0646,First Aid Kit,Health & Household,5,Fantastic purchase. outstanding features. Excellent value for $$. Got this on sale.,2023-09-20 14:32:46.756578,True,4,12,positive,9,False,fantastic purchase . outstanding feature . excellent value . got sale .,83,12,6.0,0,0,0.03614457831325301,3,0,0.6333333333333333,0.9249999999999999,14,2,9,0
R003364,P0851,Toaster,Home & Kitchen,5,Perfect toaster!1! looks fantastic. Couldn't be happier. Got this on sale.,2025-03-21 14:32:46.756578,True,5,11,positive,3,False,perfect toaster ! 1 ! look fantastic . could not be_NOT happier . got sale .,74,11,5.818181818181818,2,0,0.04054054054054054,2,0,0.7,0.95,14,4,3,0
R003368,P0952,Bike,Sports & Outdoors,5,Perfect bike! great customer service. Couldn't be happier. This is my second purchase.,2023-07-27 14:32:46.756578,True,6,13,positive,7,False,perfect bike ! great customer service . could not be_NOT happier . second purchase .,86,13,5.6923076923076925,1,0,0.03488372093023256,2,0,0.6,0.5833333333333334,14,3,7,0
R003369,P0374,Camera,Electronics,1,missing parts. This camera broke after just a few days. Been using it for a month now.,2024-03-28 14:32:46.756578,False,3,17,negative,3,False,missing part . camera broke day . using month .,86,17,4.117647058823529,0,0,0.023255813953488372,0,0,-0.2,0.07500000000000001,14,3,3,0
R003370,P0026,Tent,Sports & Outdoors,5,Best tent I've ever purchased. great customer service. Worth every penny.,2023-11-26 14:32:46.756578,True,6,11,positive,11,True,best tent ever purchased . great customer service . worth every penny .,73,11,5.7272727272727275,0,0,0.0410958904109589,2,0,0.7000000000000001,0.38333333333333336,14,6,11,1
R003372,P0957,Hair Dryer,Beauty & Personal Care,4,Best hair dryer I've ever purchased. excellent build quality. Worth every penny. Bought this for my spouse.,2025-04-08 14:32:46.756578,True,6,17,positive,4,False,best hair dryer ever purchased . excellent build quality . worth every penny . bought spouse .,107,17,5.352941176470588,0,0,0.037383177570093455,2,0,0.7666666666666666,0.46666666666666673,14,1,4,0
R003373,P0315,Jeans,Fashion,1,Worst jeans ever. broke after a week. Want my $$ back!1! Been using it for a month now. 😭,2024-03-09 14:32:46.756578,False,6,19,negative,3,False,worst jean ever . broke week . want back ! 1 ! using month .,89,19,3.736842105263158,2,0,0.033707865168539325,0,1,-1.0,1.0,14,5,3,1
R003374,P0483,Shirt,Fashion,2,Do not buy! false advertiing. Extremely poor quality. Been using it for a mnth now.,2025-02-26 14:32:46.756578,True,10,15,negative,2,False,not buy ! false advertiing . extremely poor quality . using mnth .,83,15,4.6,1,0,0.03614457831325301,0,1,-0.4,0.6,14,2,2,0
R003377,P0662,Backpack,Sports & Outdoors,5,Perfect backpack! amazing performance. Couldn't be happier. Bought this for my spouse,2024-06-26 14:32:46.756578,True,8,12,positive,6,False,perfect backpack ! amazing performance . could not be_NOT happier . bought spouse,85,12,6.166666666666667,1,0,0.03529411764705882,2,0,0.8,0.95,14,2,6,0
R003378,P0183,Scale,Health & Household,1,Do not buy!!!! arrived damaged. Extremely poor quallity. Using it daily.,2024-11-15 14:32:46.756578,True,6,11,negative,11,True,not buy ! ! ! ! arrived damaged . extremely poor quallity . using daily .,72,11,5.636363636363637,4,0,0.041666666666666664,0,1,-0.2,0.3,14,4,11,0
R003382,P0452,Blender,Home & Kitchen,5,Exceeded my expectations! great customer service. Would buy again. Got this on sale.,2024-07-02 14:32:46.756578,True,5,13,positive,7,False,exceeded expectation ! great customer service . would buy . got sale .,84,13,5.538461538461538,1,0,0.03571428571428571,1,0,0.8,0.75,14,1,7,0
R003383,P0629,Watch,Fashion,2,uncomfortable to use. This watch broke after just a few days.,2024-08-23 14:32:46.756578,True,4,11,negative,8,False,uncomfortable use . watch broke day .,61,11,4.636363636363637,0,0,0.01639344262295082,0,0,-0.35,0.55,14,4,8,0
R003384,P0014,Yoga Mat,Sports & Outdoors,4,easy to use. This yoga mat is exactly what I needed!!!! 👍,2024-09-01 14:32:46.756578,True,8,12,positive,9,False,easy use . yoga mat exactly needed ! ! ! !,57,12,3.8333333333333335,4,0,0.03508771929824561,0,0,0.5218424479166667,0.5416666666666667,14,6,9,1
R003385,P0383,Lego Set,Toys & Games,3,Acceptable lego set. ffair value. Could be better. Got this on sale.,2024-08-13 14:32:46.756578,True,1,12,neutral,8,False,acceptable lego set . ffair value . could better . got sale .,68,12,4.75,0,0,0.04411764705882353,0,0,0.5,0.5,14,1,8,0
R003388,P0576,Toaster,Home & Kitchen,5,"Perfect toaster! looks fantastic. Couldn't be happier. Compared to my previous one, this is better.",2025-06-16 14:32:46.756578,True,2,15,positive,6,False,"perfect toaster ! look fantastic . could not be_NOT happier . compared previous one , better .",99,15,5.666666666666667,1,0,0.030303030303030304,2,0,0.4333333333333333,0.6416666666666666,14,0,6,0
R003390,P0548,Coffee Maker,Home & Kitchen,3,"basic features. Standard coffee maker, nothing remarkable. Using it daily.",2024-03-05 14:32:46.756578,False,1,10,neutral,3,False,"basic feature . standard coffee maker , nothing remarkable . using daily .",74,10,6.5,0,0,0.02702702702702703,0,0,0.1875,0.21875,14,1,3,0
R003393,P0202,Hair Dryer,Beauty & Personal Care,3,The hair dryer is okay. functional but basic. Nothing special.,2023-12-05 14:32:46.756578,True,3,10,neutral,12,True,hair dryer okay . functional basic . nothing special .,62,10,5.3,0,0,0.03225806451612903,0,0,0.28571428571428575,0.3988095238095238,14,1,12,0
R003394,P0738,Novel,Books,3,It's fine. nothing special. Meets basic requirements. This is my second purchase.,2024-01-25 14:32:46.756578,False,1,12,neutral,1,True,fine . nothing special . meet basic requirement . second purchase .,81,12,5.833333333333333,0,0,0.037037037037037035,0,0,0.19345238095238096,0.29910714285714285,14,3,1,0
R003395,P0450,Shampoo,Beauty & Personal Care,5,Exceeded my expectations! very durable. Would buy again. Bought this for my spouse.,2025-05-30 14:32:46.756578,True,6,13,positive,5,False,exceeded expectation ! durable . would buy . bought spouse .,83,13,5.461538461538462,1,0,0.03614457831325301,0,0,0.2,0.3,14,4,5,0
R003398,P0704,Scale,Health & Household,1,poor customer service. This scale is a complete waste of money.,2025-07-11 14:32:46.756578,True,5,11,negative,7,False,poor customer service . scale complete waste money .,63,11,4.818181818181818,0,0,0.015873015873015872,0,2,-0.16666666666666666,0.3333333333333333,14,4,7,0
R003401,P0798,Cookware Set,Home & Kitchen,5,Best cookware set I've ever purchased. incredble value. Worth every penny.,2025-02-14 14:32:46.756578,True,3,11,positive,2,False,best cookware set ever purchased . incredble value . worth every penny .,74,11,5.818181818181818,0,0,0.04054054054054054,1,0,0.65,0.2,14,4,2,0
R003402,P0242,Laptop,Electronics,5,easy to use. Ths lapptop is exactly what I needed! This is my second purchase.,2024-08-23 14:32:46.756578,False,3,15,positive,8,False,easy use . th lapptop exactly needed ! second purchase .,78,15,4.266666666666667,1,0,0.038461538461538464,0,0,0.24861111111111112,0.36111111111111116,14,4,8,0
R003405,P0434,Smartwatch,Electronics,4,Best smartwatch I've ever purchased. outstanding features. Worth every penny.,2024-04-02 14:32:46.756578,True,5,10,positive,4,False,best smartwatch ever purchased . outstanding feature . worth every penny .,77,10,6.8,0,0,0.03896103896103896,2,0,0.6,0.42500000000000004,14,1,4,0
R003406,P0684,Fitness Tracker,Sports & Outdoors,2,Do not buy! broke after a week. Extremely poor quality.,2025-05-05 14:32:46.756578,True,2,10,negative,5,False,not buy ! broke week . extremely poor quality .,55,10,4.6,1,0,0.03636363636363636,0,1,-0.4,0.6,14,0,5,0
R003408,P0329,Vacuum,Home & Kitchen,2,Worst vacuum ever. complete waste of money. Want my money back!,2024-09-06 14:32:46.756578,True,2,11,negative,9,False,worst vacuum ever . complete waste money . want money back !,63,11,4.818181818181818,1,0,0.031746031746031744,0,2,-0.22166666666666668,0.27999999999999997,14,4,9,0
R003410,P0361,First Aid Kit,Health & Household,1,Worst first aid kit ever. terrible quality. Want my money back!,2024-09-17 14:32:46.756578,True,3,11,negative,9,False,worst first aid kit ever . terrible quality . want money back !,63,11,4.818181818181818,1,0,0.031746031746031744,0,2,-0.4375,0.5833333333333333,14,1,9,0
R003416,P0066,Self-Help Book,Books,1,Worst self-help book ever. cheap materials. Want my money back!,2024-02-25 14:32:46.756578,True,4,10,negative,2,False,worst self-help book ever . cheap material . want money back !,63,10,5.4,1,0,0.031746031746031744,0,1,-0.19999999999999998,0.5666666666666667,14,6,2,1
R003417,P0812,Hair Dryer,Beauty & Personal Care,4,"incredible value. Great hair dryer, very satisfied with my purchase.",2023-11-14 14:32:46.756578,True,4,10,positive,11,True,"incredible value . great hair dryer , satisfied purchase .",68,10,5.9,0,0,0.014705882352941176,2,0,0.7833333333333333,0.8833333333333333,14,1,11,0
R003420,P0641,Smartphone,Electronics,1,Do not buy! stopped working. Extremely poor quality. This is my second purchase.,2024-08-23 14:32:46.756578,True,5,13,negative,8,False,not buy ! stopped working . extremely poor quality . second purchase .,80,13,5.230769230769231,1,0,0.0375,0,1,-0.2,0.3,14,4,8,0
R003423,P0525,Toaster,Home & Kitchen,3,The toaster works as expected. fair value. This is my second purchase.,2025-06-27 14:32:46.756578,True,1,12,neutral,6,False,toaster work expected . fair value . second purchase .,70,12,4.916666666666667,0,0,0.02857142857142857,0,0,0.19999999999999998,0.43333333333333335,14,4,6,0
R003426,P0218,Biography,Books,2,broke after a week. This biography is a complete waste of money.,2024-10-13 14:32:46.756578,True,4,12,negative,10,False,broke week . biography complete waste money .,64,12,4.416666666666667,0,0,0.015625,0,1,-0.05,0.2,14,6,10,1
R003429,P0376,Cookware Set,Home & Kitchen,5,Absolutely love this cookware set! great customer service. Highly recommend!,2025-02-13 14:32:46.756578,False,2,10,positive,2,False,absolutely love cookware set ! great customer service . highly recommend !,76,10,6.7,2,0,0.02631578947368421,2,0,0.5416666666666666,0.63,14,3,2,0
R003430,P0632,Hair Dryer,Beauty & Personal Care,3,"meets expectations. It's a decent hair dryer for the price. Compared to my previous one, this is better.",2024-10-15 14:32:46.756578,True,4,18,neutral,10,False,"meet expectation . decent hair dryer price . compared previous one , better .",104,18,4.833333333333333,0,0,0.019230769230769232,0,0,0.16666666666666666,0.4444444444444444,14,1,10,0
R003431,P0707,Cookware Set,Home & Kitchen,5,Best cookware set I've ever purchased. excellent build quality. Worth etotally penny. This is my second purchase. ⭐,2024-10-01 14:32:46.756578,True,2,18,positive,10,False,best cookware set ever purchased . excellent build quality . worth etotally penny . second purchase .,115,18,5.444444444444445,0,0,0.034782608695652174,2,0,0.575,0.35000000000000003,14,1,10,0
R003434,P0635,First Aid Kit,Health & Household,2,"complete waste of money. This first aid kit broke after just a few days. Compared to my previous one, this is better.",2024-10-31 14:32:46.756578,True,5,22,negative,10,False,"complete waste money . first aid kit broke day . compared previous one , better .",117,22,4.363636363636363,0,0,0.017094017094017096,0,1,0.04722222222222222,0.25,14,3,10,0
R003438,P0928,Moisturizer,Beauty & Personal Care,3,It's fine. basic features. Meets basic requirements. Got this on sale.,2023-08-31 14:32:46.756578,True,1,11,neutral,8,False,fine . basic feature . meet basic requirement . got sale .,70,11,5.454545454545454,0,0,0.04285714285714286,0,0,0.1388888888888889,0.25,14,3,8,0
R003439,P0915,Novel,Books,1,rrived damaged. This novel broke after just a few days.,2024-01-21 14:32:46.756578,True,2,10,negative,1,True,rrived damaged . novel broke day .,55,10,4.6,0,0,0.01818181818181818,0,0,-0.2,0.1,14,6,1,1
R003440,P0943,Novel,Books,5,"super comfortable. Great novel, very satisfied with my purchase. Bought this for my spouse.",2025-06-26 14:32:46.756578,True,5,14,positive,6,False,"super comfortable . great novel , satisfied purchase . bought spouse .",91,14,5.571428571428571,0,0,0.02197802197802198,1,0,0.5458333333333334,0.8041666666666667,14,3,6,0
R003444,P0106,Blender,Home & Kitchen,5,"looks fantastic. Great blender, vey satisfied with my purchase. Compared to my previous one, this is better.",2024-11-20 14:32:46.756578,True,5,17,positive,11,True,"look fantastic . great blender , vey satisfied purchase . compared previous one , better .",108,17,5.411764705882353,0,0,0.018518518518518517,2,0,0.4066666666666666,0.6633333333333333,14,2,11,0
R003445,P0288,Tent,Sports & Outdoors,2,doesn't work as advertised. This tent broke after just a few days.,2024-12-23 14:32:46.756578,True,5,12,negative,12,True,not work_NOT as_NOT advertised . tent broke day .,66,12,4.583333333333333,0,0,0.015151515151515152,0,0,-0.2,0.1,14,0,12,0
R003446,P0225,Bag,Fashion,5,Fantastic purchase. excellent build qualtiy. Excellent value for money. Bought this for my spouse.,2025-01-26 14:32:46.756578,True,5,14,positive,1,True,fantastic purchase . excellent build qualtiy . excellent value money . bought spouse .,98,14,6.071428571428571,0,0,0.030612244897959183,3,0,0.7999999999999999,0.9666666666666667,14,6,1,1
R003449,P0316,Jeans,Fashion,5,lit customer service. This jeans is exactly what I needed!1! 💯,2025-07-15 14:32:46.756578,True,9,11,positive,7,False,lit customer service . jean exactly needed ! 1 !,62,11,4.7272727272727275,2,0,0.03225806451612903,0,0,0.3125,0.25,14,1,7,0
R003452,P0166,Novel,Books,1,"Complete disaster. terrible quality. Save your money! Compared to my previous one, this is better.",2023-07-20 14:32:46.756578,True,3,15,negative,7,False,"complete disaster . terrible quality . save money ! compared previous one , better .",98,15,5.6,1,0,0.030612244897959183,0,1,-0.14166666666666666,0.5166666666666666,14,3,7,0
R003453,P0385,Tent,Sports & Outdoors,5,Best tent I've evre purchased. great customer service. Worth every penny.,2025-07-13 14:32:46.756578,True,6,11,positive,7,False,best tent evre purchased . great customer service . worth every penny .,73,11,5.7272727272727275,0,0,0.0410958904109589,2,0,0.7000000000000001,0.38333333333333336,14,6,7,1
R003454,P0583,Smartphone,Electronics,4,Exceeded my expectations! outstanding features. Would buy again. Bought this for my spouse.,2024-08-18 14:32:46.756578,True,6,13,positive,8,False,exceeded expectation ! outstanding feature . would buy . bought spouse .,91,13,6.076923076923077,1,0,0.03296703296703297,1,0,0.5,0.875,14,6,8,1
R003457,P0952,Toaster,Home & Kitchen,3,acceptable for the price. It's a decent toaster for the price. Got this on sale.,2024-01-09 14:32:46.756578,True,0,15,neutral,1,True,acceptable price . decent toaster price . got sale .,80,15,4.4,0,0,0.025,0,0,0.16666666666666666,0.6666666666666666,14,1,1,0
R003458,P0343,Camera,Electronics,5,Best camera I've ever purchased. works perfectly. Worth every penny.,2025-04-16 14:32:46.756578,True,7,10,positive,4,False,best camera ever purchased . work perfectly . worth every penny .,68,10,5.9,0,0,0.04411764705882353,1,0,0.65,0.2,14,2,4,0
R003460,P0725,Vitamins,Health & Household,1,Horrible experience. horrible design. Would not recommend. Bought this for my spouse.,2024-09-01 14:32:46.756578,True,4,12,negative,9,False,horrible experience . horrible design . would not recommend . bought spouse .,85,12,6.166666666666667,0,0,0.03529411764705882,0,2,-1.0,1.0,14,6,9,1
R003462,P0422,Scale,Health & Household,1,Do not buy!!!! terrible quality. Extremely poor quality. Using it daily. 😭,2023-12-01 14:32:46.756578,True,5,12,negative,12,True,not buy ! ! ! ! terrible quality . extremely poor quality . using daily .,74,12,5.25,4,0,0.04054054054054054,0,2,-0.4666666666666666,0.5333333333333333,14,4,12,0
R003466,P0505,Shoes,Fashion,1,false advertising. This shoes is a complete waste of money.,2023-08-23 14:32:46.756578,True,4,10,negative,8,False,false advertising . shoe complete waste money .,59,10,5.0,0,0,0.01694915254237288,0,1,-0.16666666666666666,0.3333333333333333,14,2,8,0
R003467,P0128,Makeup Kit,Beauty & Personal Care,1,Worst makeup kit ever. poor customer service. Want my money back!,2023-08-07 14:32:46.756578,False,4,11,negative,8,False,worst makeup kit ever . poor customer service . want money back !,65,11,5.0,1,0,0.03076923076923077,0,2,-0.4666666666666666,0.5333333333333333,14,0,8,0
R003468,P0368,Tent,Sports & Outdoors,4,Absolutely love this tent! very durable. Highly recommend! Bought this for my spouse.,2025-03-13 14:32:46.756578,False,8,13,positive,3,False,absolutely love tent ! durable . highly recommend ! bought spouse .,85,13,5.615384615384615,2,0,0.03529411764705882,1,0,0.3416666666666666,0.48,14,3,3,0
R003469,P0824,Cookbook,Books,4,"Absolutely adore this cookbook!1! super comfortable. Highly recommend!1! Compared to my previous one, this is better. 😍",2023-07-23 14:32:46.756578,True,6,17,positive,7,False,"absolutely adore cookbook ! 1 ! super comfortable . highly recommend ! 1 ! compared previous one , better .",119,17,6.0588235294117645,4,0,0.025210084033613446,0,0,0.25277777777777777,0.5955555555555555,14,6,7,1
R003470,P0358,Smartwatch,Electronics,3,"Not bad, not great. acceptable for the price. Just average.",2024-04-21 14:32:46.756578,True,1,10,neutral,4,False,"not bad , not great . acceptable price . average .",59,10,5.0,0,0,0.03389830508474576,1,1,-0.0666666666666667,0.6055555555555555,14,6,4,1
R003472,P0923,First Aid Kit,Health & Household,2,Terrible first aid kit. uncomfortable to use. Very disappointed. Bought this for my spouse.,2024-01-21 14:32:46.756578,True,3,14,negative,1,True,terrible first aid kit . uncomfortable use . disappointed . bought spouse .,91,14,5.571428571428571,0,0,0.03296703296703297,0,2,-0.55625,0.8270833333333333,14,6,1,1
R003473,P0641,Smartwatch,Electronics,2,terrible quality. This smartwatch is a complete waste of money.,2024-05-19 14:32:46.756578,True,3,10,negative,5,False,terrible quality . smartwatch complete waste money .,63,10,5.4,0,0,0.015873015873015872,0,2,-0.3666666666666667,0.4666666666666666,14,6,5,1
R003475,P0899,Knife Set,Home & Kitchen,5,"Exceeded my expectations! outstanding features. Would buy again. Compared to my previous one, this is better.",2024-12-06 14:32:46.756578,True,2,16,positive,12,True,"exceeded expectation ! outstanding feature . would buy . compared previous one , better .",109,16,5.875,1,0,0.027522935779816515,1,0,0.2777777777777778,0.513888888888889,14,4,12,0
